year,make,model,body_style(s),trim(s),image_source(s)
2006,Saturn,Ion,"['Sedan', 'Coupe']","{'Sedan': {}, 'Coupe': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Ion-FrontSide_SNIONSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Ion-FrontSide_SNION2CPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Saturn,Relay,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-Relay-FrontSide_SSREL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Saturn,VUE,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Saturn-VUE-FrontSide_SSVUE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,tC,['Coupe'],{'Coupe': {}},{'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-tC-FrontSide_SITCCPE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,xA,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-xA-FrontSide_SIXA061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Scion,xB,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Scion-xB-FrontSide_SIXB051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,B9 Tribeca,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-B9%20Tribeca-FrontSide_STB9TRI061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Baja,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Baja-FrontSide_STBAJT051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Forester,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Forester-FrontSide_STFORXT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Subaru,Impreza,"['Wagon', 'Sedan']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Impreza-FrontSide_SUIMP25SED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Impreza-FrontSide_SUIMPOUTWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Subaru,Legacy,"['Wagon', 'Sedan']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Legacy-FrontSide_SULEGGTSED051_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Legacy-FrontSide_SULEGTWGLTD051_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Subaru,Outback,"['Sedan', 'Wagon']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Outback-FrontSide_SUOUTSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Subaru-Outback-FrontSide_SUOUT25XT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Suzuki,Aerio,"['Sedan', 'Wagon']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Aerio-FrontSide_SCAERSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Aerio-FrontSide_SCAERWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Suzuki,Forenza,"['Sedan', 'Wagon']","{'Sedan': {}, 'Wagon': {}}","{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Forenza-FrontSide_SCFORSED061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Forenza-FrontSide_SCFORWAG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Suzuki,Grand Vitara,['SUV'],"{'SUV': {'Sport Utility 4D': {'Horsepower': '185 @ 6000 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 5'}, 'Premium Sport Utility 4D': {'Horsepower': '185 @ 6000 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '18 MPG', 'Seating': 'Seats 0'}, 'Luxury Sport Utility 4D': {'Horsepower': '185 @ 6000 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 0'}, 'XSport SUV 4D': {'Horsepower': '185 @ 6000 rpm HP', 'Engine': 'V6, 2.7 Liter', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 0'}}}",{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Grand%20Vitara-FrontSide_SZGVT061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Suzuki,Reno,['Hatchback'],"{'Hatchback': {'Hatchback 4D': {'Horsepower': '127 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'Convenience Hatchback 4D': {'Horsepower': '127 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 0'}, 'Premium Hatchback 4D': {'Horsepower': '127 @ 5600 rpm HP', 'Engine': '4-Cyl, 2.0 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 0'}}}",{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Reno-FrontSide_SCREN051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Suzuki,Verona,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Suzuki-Verona-FrontSide_SCVER061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Suzuki,XL-7,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2009/2009-Suzuki-XL7-FrontSide_SZXL7091_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,4Runner,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-4Runner-FrontSide_TT4RN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Avalon,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Avalon-FrontSide_TOAVL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Camry,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Camry-FrontSide_TOCAM061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Corolla,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Corolla-FrontSide_TOCOR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Highlander,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Highlander-FrontSide_TTHIGHYB061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Land Cruiser,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Land%20Cruiser-FrontSide_TTLND061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Matrix,['Wagon'],{'Wagon': {}},{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Matrix-FrontSide_TOMTXXRS061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Prius,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Prius-FrontSide_TOPRI061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,RAV4,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-RAV4-FrontSide_TTRAV4061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Sequoia,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Sequoia-FrontSide_TTSEQLTD061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Sienna,['Van/Minivan'],{'Van/Minivan': {}},{'Van/Minivan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Sienna-FrontSide_TTSIELE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Solara,"['Coupe', 'Convertible']","{'Convertible': {}, 'Coupe': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Solara-FrontSide_TOSOLCNV061_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Coupe': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Solara-FrontSide_TOSOLCPE061_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Toyota,Tacoma Access Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tacoma%20Access%20Cab-FrontSide_TTTCEPRN061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Tacoma Double Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tacoma%20Double%20Cab-FrontSide_TTTCC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Tacoma Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tacoma%20Regular%20Cab-FrontSide_TTTCR061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Tundra Access Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tundra%20Access%20Cab-FrontSide_TTTUE051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Tundra Double Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tundra%20Double%20Cab-FrontSide_TTTUC061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Toyota,Tundra Regular Cab,['Pickup'],{'Pickup': {}},{'Pickup': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Toyota-Tundra%20Regular%20Cab-FrontSide_TTTUR041_505x305.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,Golf,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Golf-FrontSide_VWGOLGL061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,GTI,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-GTI-FrontSide_VWGTI061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,Jetta,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Jetta-FrontSide_VWJET25061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,New Beetle,"['Hatchback', 'Convertible']","{'Convertible': {}, 'Hatchback': {}}","{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-New%20Beetle-FrontSide_VWBETCNV051_505x375.jpg?interpolation=high-quality&downsize=391:*', 'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-New%20Beetle-FrontSide_VWBETGLS051_505x375.jpg?interpolation=high-quality&downsize=391:*'}"
2006,Volkswagen,Passat,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Passat-FrontSide_VWPAS20T061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,Phaeton,['Sedan'],{'Sedan': {}},{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Phaeton-FrontSide_VWPHAETON051_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,Rabbit,['Hatchback'],{'Hatchback': {}},{'Hatchback': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Rabbit-FrontSide_VWRAB2061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volkswagen,Touareg,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volkswagen-Touareg-FrontSide_VTTOUAREG061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,C70,['Convertible'],{'Convertible': {}},{'Convertible': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-C70-FrontSide_VOC70CNV061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,S40,['Sedan'],"{'Sedan': {'2.4i Sedan 4D': {'Horsepower': '168 @ 6000 rpm HP', 'Engine': '5-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}, 'T5 Sedan 4D': {'Horsepower': '218 @ 5000 rpm HP', 'Engine': '5-Cyl, Turbo, 2.5 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-S40-FrontSide_VOS40061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,S60,['Sedan'],"{'Sedan': {'R Sedan 4D': {'Horsepower': '300 @ 5500 rpm HP', 'Engine': '5-Cyl, HP Turbo, 2.5L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, 'T5 Sedan 4D': {'Horsepower': '257 @ 5500 rpm HP', 'Engine': '5-Cyl, HP Turbo, 2.4L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, '2.5T Sedan 4D': {'Horsepower': '208 @ 5000 rpm HP', 'Engine': '5-Cyl, LP Turbo, 2.5L', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-S60-FrontSide_VOS60061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,S80,['Sedan'],"{'Sedan': {'2.5T Sedan 4D': {'Horsepower': '208 @ 5000 rpm HP', 'Engine': '5-Cyl, LP Turbo, 2.5L', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}}}",{'Sedan': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-S80-FrontSide_VOS80061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,V50,['Wagon'],"{'Wagon': {'T5 Sport Wagon 4D': {'Horsepower': '218 @ 5000 rpm HP', 'Engine': '5-Cyl, Turbo, 2.5 Liter', 'Combined Fuel Economy': '20 MPG', 'Seating': 'Seats 5'}, '2.4i Sport Wagon 4D': {'Horsepower': '168 @ 6000 rpm HP', 'Engine': '5-Cyl, 2.4 Liter', 'Combined Fuel Economy': '22 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-V50-FrontSide_VOV50061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,V70,['Wagon'],"{'Wagon': {'R Wagon 4D': {'Horsepower': '300 @ 5000 rpm HP', 'Engine': '5-Cyl, HP Turbo, 2.5L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '2.5T Wagon 4D': {'Horsepower': '208 @ 5500 rpm HP', 'Engine': '5-Cyl, LP Turbo, 2.5L', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}, '2.4 Wagon 4D': {'Horsepower': '165 @ 6000 rpm HP', 'Engine': '5-Cyl, 2.4 Liter', 'Combined Fuel Economy': '21 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-V70-FrontSide_VOV70061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,XC70,['Wagon'],"{'Wagon': {'2.5T Wagon 4D': {'Horsepower': '208 @ 5500 rpm HP', 'Engine': '5-Cyl, LP Turbo, 2.5L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}, '2.5T Ocean Race Edition Wagon 4D': {'Horsepower': '208 @ 5500 rpm HP', 'Engine': '5-Cyl, LP Turbo, 2.5L', 'Combined Fuel Economy': '19 MPG', 'Seating': 'Seats 5'}}}",{'Wagon': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-XC70-FrontSide_VOXC70061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
2006,Volvo,XC90,['SUV'],{'SUV': {}},{'SUV': 'https://file.kelleybluebookimages.com/kbb/base/house/2006/2006-Volvo-XC90-FrontSide_VSXC90061_505x375.jpg?interpolation=high-quality&downsize=391:*'}
